D_Governorate;D_GPCODE;D_District;D_DPCODE;D_Sub_District;D_SD_PCODE;D_Community;D_CPCODE;IDP_Flow_Estimation
Idleb;SY07;Al Ma'ra;SY0702;Kafr Nobol;SY070203;Maarzita;C4066;225
Idleb;SY07;Al Ma'ra;SY0702;Kafr Nobol;SY070203;Qoqfin;C4064;72
Idleb;SY07;Al Ma'ra;SY0702;Kafr Nobol;SY070203;Maar Tamater;C4065;130
Idleb;SY07;Al Ma'ra;SY0702;Kafr Nobol;SY070203;Sheikh Mustafa;C4055;185
Idleb;SY07;Al Ma'ra;SY0702;Kafr Nobol;SY070203;Jbala;C4050;150
Idleb;SY07;Al Ma'ra;SY0702;Kafr Nobol;SY070203;Ftireh;C4070;40
Idleb;SY07;Al Ma'ra;SY0702;Khan Shaykun;SY070201;Abdin;C3990;125
Idleb;SY07;Al Ma'ra;SY0702;Khan Shaykun;SY070201;Baarbu;C3992;168
Idleb;SY07;Al Ma'ra;SY0702;Khan Shaykun;SY070201;Hbit;C3989;755
Idleb;SY07;Al Ma'ra;SY0702;Khan Shaykun;SY070201;Kafr Ein;C3993;230
Idleb;SY07;Al Ma'ra;SY0702;Khan Shaykun;SY070201;Khan Shaykun;C3987;54
Idleb;SY07;Al Ma'ra;SY0702;Khan Shaykun;SY070201;Nqeir;C3991;90
Idleb;SY07;Al Ma'ra;SY0702;Khan Shaykun;SY070201;Qasabiyeh;C3986;207
Idleb;SY07;Al Ma'ra;SY0702;Ma'arrat An Nu'man;SY070200;Barsa;C3975;150
Idleb;SY07;Al Ma'ra;SY0702;Ma'arrat An Nu'man;SY070200;Dana;C3965;132
Idleb;SY07;Al Ma'ra;SY0702;Ma'arrat An Nu'man;SY070200;Eastern Deir;C3962;66
Idleb;SY07;Al Ma'ra;SY0702;Ma'arrat An Nu'man;SY070200;Ghadqa;C3963;96
Idleb;SY07;Al Ma'ra;SY0702;Ma'arrat An Nu'man;SY070200;Hamdieh;C6596;125
Idleb;SY07;Al Ma'ra;SY0702;Ma'arrat An Nu'man;SY070200;Hantutin;C3957;126
Idleb;SY07;Al Ma'ra;SY0702;Ma'arrat An Nu'man;SY070200;Hazzan;C3960;4
Idleb;SY07;Al Ma'ra;SY0702;Ma'arrat An Nu'man;SY070200;Jarjnaz;C3977;16
Idleb;SY07;Al Ma'ra;SY0702;Ma'arrat An Nu'man;SY070200;Kafruma;C3984;54
Idleb;SY07;Al Ma'ra;SY0702;Ma'arrat An Nu'man;SY070200;Kanayes;C3956;8
Idleb;SY07;Al Ma'ra;SY0702;Ma'arrat An Nu'man;SY070200;Maar Shamsheh;C3981;108
Idleb;SY07;Al Ma'ra;SY0702;Ma'arrat An Nu'man;SY070200;Maar Shurin;C3978;85
Idleb;SY07;Al Ma'ra;SY0702;Ma'arrat An Nu'man;SY070200;Ma'arrat An Nu'man;C3985;288
Idleb;SY07;Al Ma'ra;SY0702;Ma'arrat An Nu'man;SY070200;Maasaran;C3980;54
Idleb;SY07;Al Ma'ra;SY0702;Ma'arrat An Nu'man;SY070200;Tal Dibis;C3959;30
Idleb;SY07;Al Ma'ra;SY0702;Ma'arrat An Nu'man;SY070200;Tal Kersyan;C3971;4
Idleb;SY07;Al Ma'ra;SY0702;Ma'arrat An Nu'man;SY070200;Western Deir;C3968;40
Idleb;SY07;Al Ma'ra;SY0702;Ma'arrat An Nu'man;SY070200;Thahrat Talamnas;C3967;16
Idleb;SY07;Al Ma'ra;SY0702;Ma'arrat An Nu'man;SY070200;Sarman;C3972;150
Idleb;SY07;Al Ma'ra;SY0702;Ma'arrat An Nu'man;SY070200;Tqana;C3958;16
Idleb;SY07;Al Ma'ra;SY0702;Sanjar;SY070202;Ejaz;C4007;25
Idleb;SY07;Al Ma'ra;SY0702;Sanjar;SY070202;Hawa;C4030;210
Idleb;SY07;Al Ma'ra;SY0702;Sanjar;SY070202;Little Khayrieyh;C3994;28
Idleb;SY07;Al Ma'ra;SY0702;Sanjar;SY070202;Magharet Merza;C4039;315
Idleb;SY07;Al Ma'ra;SY0702;Sanjar;SY070202;Northern Lweibdeh;C4046;10
Idleb;SY07;Al Ma'ra;SY0702;Sanjar;SY070202;Seraa;C4022;18
Idleb;SY07;Al Ma'ra;SY0702;Sanjar;SY070202;Tal Halawa;C4018;14
Idleb;SY07;Al Ma'ra;SY0702;Sanjar;SY070202;Thleijeh;C4008;16
Idleb;SY07;Al Ma'ra;SY0702;Sanjar;SY070202;Um Sehrij;C4012;16
Idleb;SY07;Al Ma'ra;SY0702;Sanjar;SY070202;Little Karatin;C4040;81
Idleb;SY07;Al Ma'ra;SY0702;Sanjar;SY070202;Jaberiyeh;C4016;12
Idleb;SY07;Al Ma'ra;SY0702;Sanjar;SY070202;Rasm Elabed;C3998;8
Idleb;SY07;Al Ma'ra;SY0702;Sanjar;SY070202;Rabeeah Brennan;C4019;45
Idleb;SY07;Al Ma'ra;SY0702;Sanjar;SY070202;Sheikh Barakeh;C4015;12
Idleb;SY07;Al Ma'ra;SY0702;Sanjar;SY070202;Qasr Elabyad;C4042;15
Idleb;SY07;Al Ma'ra;SY0702;Sanjar;SY070202;Brennan;C4033;75
Idleb;SY07;Al Ma'ra;SY0702;Sanjar;SY070202;Sayadi ;C4026;250
Idleb;SY07;Al Ma'ra;SY0702;Sanjar;SY070202;Qatra;C4044;36
Idleb;SY07;Al Ma'ra;SY0702;Sanjar;SY070202;Sqiah;C4025;12
Idleb;SY07;Al Ma'ra;SY0702;Sanjar;SY070202;Abu Sharji;C4017;4
Idleb;SY07;Al Ma'ra;SY0702;Sanjar;SY070202;Um Tini;C4013;12
Idleb;SY07;Al Ma'ra;SY0702;Sanjar;SY070202;Jeb Elqasab;C3999;4
Idleb;SY07;Al Ma'ra;SY0702;Tamanaah;SY070204;Raffa;C4078;16
Idleb;SY07;Al Ma'ra;SY0702;Tamanaah;SY070204;Farja;C4089;48
Idleb;SY07;Ariha;SY0705;Ariha;SY070500;Ariha;C4278;300
Idleb;SY07;Ariha;SY0705;Ariha;SY070500;Bazabur;C4268;96
Idleb;SY07;Ariha;SY0705;Ariha;SY070500;Kafr Najd;C6608;195
Idleb;SY07;Ariha;SY0705;Ariha;SY070500;Kafr Shalaya;C4289;12
Idleb;SY07;Ariha;SY0705;Ariha;SY070500;Kafrlata;C4283;84
Idleb;SY07;Ariha;SY0705;Ariha;SY070500;Maarbalit;C4285;30
Idleb;SY07;Ariha;SY0705;Ariha;SY070500;Moataf;C4287;72
Idleb;SY07;Ariha;SY0705;Ariha;SY070500;Motaram;C4290;36
Idleb;SY07;Ariha;SY0705;Ariha;SY070500;Mseibin;C4281;304
Idleb;SY07;Ariha;SY0705;Ariha;SY070500;Nahleh;C4284;426
Idleb;SY07;Ariha;SY0705;Ariha;SY070500;Nahliya;C4286;48
Idleb;SY07;Ariha;SY0705;Ariha;SY070500;Orm Eljoz;C4269;12
Idleb;SY07;Ariha;SY0705;Ariha;SY070500;Sarja;C4273;120
Idleb;SY07;Ariha;SY0705;Ariha;SY070500;Shinan;C4275;72
Idleb;SY07;Ariha;SY0705;Ariha;SY070500;Badriyeh;C6609;30
Idleb;SY07;Ariha;SY0705;Ariha;SY070500;Majdaliya;C4280;210
Idleb;SY07;Ariha;SY0705;Ariha;SY070500;Bab Ellah;C4271;12
Idleb;SY07;Ariha;SY0705;Ariha;SY070500;Maarzaf;C4279;24
Idleb;SY07;Ariha;SY0705;Ehsem;SY070501;Abdita;C4291;30
Idleb;SY07;Ariha;SY0705;Ehsem;SY070501;Arnaba;C4301;12
Idleb;SY07;Ariha;SY0705;Ehsem;SY070501;Balshun;C4296;12
Idleb;SY07;Ariha;SY0705;Ehsem;SY070501;Balyun;C4302;30
Idleb;SY07;Ariha;SY0705;Ehsem;SY070501;Bara;C4304;246
Idleb;SY07;Ariha;SY0705;Ehsem;SY070501;Ehsem;C4295;54
Idleb;SY07;Ariha;SY0705;Ehsem;SY070501;Joseph;C4303;114
Idleb;SY07;Ariha;SY0705;Ehsem;SY070501;Kafr Haya;C4306;8
Idleb;SY07;Ariha;SY0705;Ehsem;SY070501;Kansafra;C4309;276
Idleb;SY07;Ariha;SY0705;Ehsem;SY070501;Marayan;C4308;66
Idleb;SY07;Ariha;SY0705;Ehsem;SY070501;Ein Laruz;C4299;150
Idleb;SY07;Ariha;SY0705;Ehsem;SY070501;Mozra;C4298;16
Idleb;SY07;Ariha;SY0705;Ehsem;SY070501;Marata;C4307;16
Idleb;SY07;Ariha;SY0705;Ehsem;SY070501;Ablin;C4292;48
Idleb;SY07;Ariha;SY0705;Ehsem;SY070501;Bsames;C4297;144
Idleb;SY07;Ariha;SY0705;Ehsem;SY070501;Farkya;C4305;18
Idleb;SY07;Ariha;SY0705;Mhambal;SY070502;Anb;C4323;120
Idleb;SY07;Ariha;SY0705;Mhambal;SY070502;Hmeimat;C4319;16
Idleb;SY07;Ariha;SY0705;Mhambal;SY070502;Jadraya;C4320;140
Idleb;SY07;Ariha;SY0705;Mhambal;SY070502;Mhambal;C4330;68
Idleb;SY07;Ariha;SY0705;Mhambal;SY070502;Northern Laj;C4316;24
Idleb;SY07;Ariha;SY0705;Mhambal;SY070502;Sararif;C4315;16
Idleb;SY07;Ariha;SY0705;Mhambal;SY070502;Shagurit;C4311;120
Idleb;SY07;Ariha;SY0705;Mhambal;SY070502;Qrsaya;C6615;5
Idleb;SY07;Ariha;SY0705;Mhambal;SY070502;Hlul;C4326;18
Idleb;SY07;Harim;SY0703;Armanaz;SY070305;Armanaz;C4176;59
Idleb;SY07;Harim;SY0703;Armanaz;SY070305;Kabta;C4185;34
Idleb;SY07;Harim;SY0703;Dana;SY070301;Atma;C4130;432
Idleb;SY07;Harim;SY0703;Dana;SY070301;Bab El Hawa;C6389;399
Idleb;SY07;Harim;SY0703;Dana;SY070301;Burj Elnumra;C4128;56
Idleb;SY07;Harim;SY0703;Dana;SY070301;Dana;C4126;1023
Idleb;SY07;Harim;SY0703;Dana;SY070301;Deir Hassan - Darhashan;C4129;120
Idleb;SY07;Harim;SY0703;Dana;SY070301;Kafr Deryan;C4132;16
Idleb;SY07;Harim;SY0703;Dana;SY070301;Qah;C4131;90
Idleb;SY07;Harim;SY0703;Dana;SY070301;Sarmada;C4121;269
Idleb;SY07;Harim;SY0703;Dana;SY070301;Selwa;C4123;360
Idleb;SY07;Harim;SY0703;Dana;SY070301;Termanin;C4125;175
Idleb;SY07;Harim;SY0703;Dana;SY070301;Tilaada;C4124;80
Idleb;SY07;Harim;SY0703;Harim;SY070300;Besnaya - Bseineh;C4116;112
Idleb;SY07;Harim;SY0703;Harim;SY070300;Harim;C4115;56
Idleb;SY07;Harim;SY0703;Kafr Takharim;SY070303;Kafr Takharim;C4157;50
Idleb;SY07;Harim;SY0703;Kafr Takharim;SY070303;Kuku - Ein Eljaj;C4160;25
Idleb;SY07;Harim;SY0703;Qourqeena;SY070304;Barisha;C4164;25
Idleb;SY07;Harim;SY0703;Qourqeena;SY070304;Kafr Aruq;C4172;57
Idleb;SY07;Harim;SY0703;Qourqeena;SY070304;Meraf Elshalaf;C4171;18
Idleb;SY07;Harim;SY0703;Qourqeena;SY070304;Qourqeena;C4174;130
Idleb;SY07;Harim;SY0703;Qourqeena;SY070304;Ras Elhisn;C4167;32
Idleb;SY07;Harim;SY0703;Salqin;SY070302;Allani;C4142;20
Idleb;SY07;Harim;SY0703;Salqin;SY070302;Big Hir Jamus;C4141;192
Idleb;SY07;Harim;SY0703;Salqin;SY070302;Delbiya;C4146;68
Idleb;SY07;Harim;SY0703;Salqin;SY070302;Eskat;C4145;29
Idleb;SY07;Harim;SY0703;Salqin;SY070302;Faroukiyeh;C6619;72
Idleb;SY07;Harim;SY0703;Salqin;SY070302;Hamziyeh;C4134;16
Idleb;SY07;Harim;SY0703;Salqin;SY070302;Kafarna;C4149;8
Idleb;SY07;Harim;SY0703;Salqin;SY070302;Kafr Hind;C4151;11
Idleb;SY07;Harim;SY0703;Salqin;SY070302;Kafrahlat Jallad;C4150;11
Idleb;SY07;Harim;SY0703;Salqin;SY070302;Little Hir Jamus;C4139;12
Idleb;SY07;Harim;SY0703;Salqin;SY070302;Saidiyeh;C4138;23
Idleb;SY07;Harim;SY0703;Salqin;SY070302;Salqin;C4140;109
Idleb;SY07;Harim;SY0703;Salqin;SY070302;Sayed Khalil;C6617;39
Idleb;SY07;Harim;SY0703;Salqin;SY070302;Tellemar;C4148;52
Idleb;SY07;Harim;SY0703;Salqin;SY070302;Tlul;C4137;168
Idleb;SY07;Harim;SY0703;Salqin;SY070302;Ein Elbikara;C4136;52
Idleb;SY07;Harim;SY0703;Salqin;SY070302;Abu Talha;C4133;32
Idleb;SY07;Harim;SY0703;Salqin;SY070302;Shyukh;C6364;6
Idleb;SY07;Harim;SY0703;Salqin;SY070302;Jeser Maksour;C6618;6
Idleb;SY07;Harim;SY0703;Salqin;SY070302;Betiya;C4147;12
Idleb;SY07;Idleb;SY0700;Abul Thohur;SY070001;Abul Thohur;C3891;34
Idleb;SY07;Idleb;SY0700;Abul Thohur;SY070001;Baragethi;C3893;11
Idleb;SY07;Idleb;SY0700;Abul Thohur;SY070001;Hmeimat Eldayer;C3900;28
Idleb;SY07;Idleb;SY0700;Abul Thohur;SY070001;Hseiniyeh - Tal Kalba;C3897;14
Idleb;SY07;Idleb;SY0700;Abul Thohur;SY070001;Jallas;C3890;4
Idleb;SY07;Idleb;SY0700;Abul Thohur;SY070001;Ras El Ein;C3902;14
Idleb;SY07;Idleb;SY0700;Abul Thohur;SY070001;Tal Sultan;C3898;11
Idleb;SY07;Idleb;SY0700;Abul Thohur;SY070001;Big Zafar;C3882;51
Idleb;SY07;Idleb;SY0700;Abul Thohur;SY070001;Talkhatra;C3883;64
Idleb;SY07;Idleb;SY0700;Abul Thohur;SY070001;Debshieh;C6625;11
Idleb;SY07;Idleb;SY0700;Bennsh;SY070002;Bennsh;C3904;24
Idleb;SY07;Idleb;SY0700;Bennsh;SY070002;Toum;C3906;11
Idleb;SY07;Idleb;SY0700;Idleb;SY070000;Idleb;C3871;330
Idleb;SY07;Idleb;SY0700;Idleb;SY070000;Martein;C3878;175
Idleb;SY07;Idleb;SY0700;Idleb;SY070000;Nayrab;C3867;12
Idleb;SY07;Idleb;SY0700;Idleb;SY070000;Qminas;C3876;144
Idleb;SY07;Idleb;SY0700;Idleb;SY070000;Falyun;C3877;294
Idleb;SY07;Idleb;SY0700;Idleb;SY070000;Mastumeh;C3872;70
Idleb;SY07;Idleb;SY0700;Maaret Tamsrin;SY070005;Bhora;C3937;7
Idleb;SY07;Idleb;SY0700;Maaret Tamsrin;SY070005;Haranbush;C3943;14
Idleb;SY07;Idleb;SY0700;Maaret Tamsrin;SY070005;Hazano;C3944;35
Idleb;SY07;Idleb;SY0700;Maaret Tamsrin;SY070005;Kafr - Kafrehmul;C3942;250
Idleb;SY07;Idleb;SY0700;Maaret Tamsrin;SY070005;Kelly;C3949;28
Idleb;SY07;Idleb;SY0700;Maaret Tamsrin;SY070005;Maaret Elekhwan;C3950;296
Idleb;SY07;Idleb;SY0700;Maaret Tamsrin;SY070005;Ma'arrat Tamasrin;C3947;133
Idleb;SY07;Idleb;SY0700;Maaret Tamsrin;SY070005;Ram Hamdan;C3941;14
Idleb;SY07;Idleb;SY0700;Maaret Tamsrin;SY070005;Kafr Jales;C3945;280
Idleb;SY07;Idleb;SY0700;Maaret Tamsrin;SY070005;Kaftin;C3951;56
Idleb;SY07;Idleb;SY0700;Saraqab;SY070003;Abul Khos;C3914;10
Idleb;SY07;Idleb;SY0700;Saraqab;SY070003;Afs;C3920;162
Idleb;SY07;Idleb;SY0700;Saraqab;SY070003;Ajez;C3921;126
Idleb;SY07;Idleb;SY0700;Saraqab;SY070003;Dadikh;C3910;132
Idleb;SY07;Idleb;SY0700;Saraqab;SY070003;Jobas;C3909;231
Idleb;SY07;Idleb;SY0700;Saraqab;SY070003;Kafr Omeim;C3928;21
Idleb;SY07;Idleb;SY0700;Saraqab;SY070003;Khan Elsobol;C3925;36
Idleb;SY07;Idleb;SY0700;Saraqab;SY070003;Maar Dibsi;C3931;238
Idleb;SY07;Idleb;SY0700;Saraqab;SY070003;Maharim;C3926;11
Idleb;SY07;Idleb;SY0700;Saraqab;SY070003;Rasafa;C3923;7
Idleb;SY07;Idleb;SY0700;Saraqab;SY070003;Rayan;C3919;35
Idleb;SY07;Idleb;SY0700;Saraqab;SY070003;Salamin;C3913;240
Idleb;SY07;Idleb;SY0700;Saraqab;SY070003;Saraqab;C3916;192
Idleb;SY07;Idleb;SY0700;Saraqab;SY070003;Tal Karatine;C3918;4
Idleb;SY07;Idleb;SY0700;Saraqab;SY070003;Tromba;C3908;125
Idleb;SY07;Idleb;SY0700;Saraqab;SY070003;Anqrati;C3907;7
Idleb;SY07;Idleb;SY0700;Saraqab;SY070003;Lof;C3929;4
Idleb;SY07;Idleb;SY0700;Saraqab;SY070003;Mardikh;C3930;42
Idleb;SY07;Idleb;SY0700;Saraqab;SY070003;Kafr Battikh;C3927;48
Idleb;SY07;Idleb;SY0700;Saraqab;SY070003;Tal Tabariz;C6634;25
Idleb;SY07;Idleb;SY0700;Teftnaz;SY070004;Ketyan;C3936;14
Idleb;SY07;Idleb;SY0700;Teftnaz;SY070004;Maaret Elnaasan - Maaret Elhaski;C3935;63
Idleb;SY07;Idleb;SY0700;Teftnaz;SY070004;Shallakh;C3934;11
Idleb;SY07;Idleb;SY0700;Teftnaz;SY070004;Teftnaz;C3932;84
Idleb;SY07;Idleb;SY0700;Sarmin;SY070006;Sarmin;C3953;72
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Badama;SY070401;Ein El-Bayda;C4229;36
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Badama;SY070401;Hanbushiyeh;C4228;155
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Badama;SY070401;Kherbet Eljoz;C4231;152
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Badama;SY070401;Armala;C4227;4
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Darkosh;SY070402;Darkosh;C4252;4
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Darkosh;SY070402;Dorriyeh;C4249;232
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Darkosh;SY070402;Ghazala - Mgheidleh;C4240;24
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Darkosh;SY070402;Mazuleh;C4243;8
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Darkosh;SY070402;Ramadiyeh;C4242;12
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Darkosh;SY070402;Zahraa - Kherbet Amud;C4250;11
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Darkosh;SY070402;Zanbaqi;C4253;16
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Janudiyeh;SY070403;Athar;C4266;8
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Janudiyeh;SY070403;Foz - Zuf;C4263;132
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Janudiyeh;SY070403;Janudiyeh;C4255;24
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Janudiyeh;SY070403;Nasra;C4262;8
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Janudiyeh;SY070403;Maland;C4259;4
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Janudiyeh;SY070403;Hamama - Kafr Debbin;C4267;28
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Jisr-Ash-Shugur;SY070400;Alyeh;C4207;16
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Jisr-Ash-Shugur;SY070400;Eastern Marj Akhdar;C4215;4
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Jisr-Ash-Shugur;SY070400;Ein Elsoda;C4204;4
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Jisr-Ash-Shugur;SY070400;Jisr-Ash-Shugur;C4199;4
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Jisr-Ash-Shugur;SY070400;Marj Elzohur;C4221;12
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Jisr-Ash-Shugur;SY070400;Sokkariyeh;C4210;52
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Jisr-Ash-Shugur;SY070400;Bzeit;C4200;8
Idleb;SY07;Jisr-Ash-Shugur;SY0704;Jisr-Ash-Shugur;SY070400;Jannet Elqora;C4208;8
Lattakia;SY06;Al-Haffa;SY0603;Al-Haffa;SY060300;Al-Haffa;C3671;20
Lattakia;SY06;Al-Haffa;SY0603;Mzair'a;SY060304;Mzair'a;C3774;15
Lattakia;SY06;Al-Qardaha;SY0604;Al-Qardaha;SY060400;Al-Qardaha;C3809;20
Lattakia;SY06;Al-Qardaha;SY0604;Al-Qardaha;SY060400;Safraqiyeh;C3783;10
Lattakia;SY06;Al-Qardaha;SY0604;Fakhura;SY060402;Fakhura;C3843;10
Lattakia;SY06;Al-Qardaha;SY0604;Jobet Berghal;SY060403;Jobet Berghal;C3857;5
Lattakia;SY06;Jablah;SY0602;Beit Yashout;SY060205;Beit Yshut - Ein Qayta;C3667;10
Lattakia;SY06;Jablah;SY0602;Beit Yashout;SY060205;Helleh Ara;C3664;5
Lattakia;SY06;Jablah;SY0602;Dalyeh;SY060204;Wadi Elqale;C3658;10
Lattakia;SY06;Jablah;SY0602;Ein Shaqaq;SY060203;Ein Shaqaq;C3647;15
Lattakia;SY06;Jablah;SY0602;Ein Shaqaq;SY060203;Rawda Benjaro;C3640;9
Lattakia;SY06;Jablah;SY0602;Jablah;SY060200;Jablah;C3585;125
Lattakia;SY06;Jablah;SY0602;Jablah;SY060200;Bustan Elbasha;C3575;10
Lattakia;SY06;Jablah;SY0602;Qteilbiyyeh;SY060202;Qteilbiyyeh;C3625;10
Lattakia;SY06;Jablah;SY0602;Ein Elsharqiyeh;SY060201;Ein Elsharqiyeh;C3603;5
Lattakia;SY06;Lattakia;SY0600;Lattakia;SY060000;Lattakia;C3480;85
Lattakia;SY06;Lattakia;SY0600;Qastal Maaf;SY060004;Um Eltoyur - Taranja;C3544;10
Lattakia;SY06;Lattakia;SY0600;Ein El-Bayda;SY060003;Ein El-Bayda;C3519;5
Lattakia;SY06;Lattakia;SY0600;Ein El-Bayda;SY060003;Salib Elturkman;C3532;10
Lattakia;SY06;Lattakia;SY0600;Bahlawaniyeh;SY060001;Bahloliyeh;C3487;15
Quneitra;SY14;Al Fiq;SY1402;Fiq;SY140200;Razaniyet Saida;C6303;0
Quneitra;SY14;Al Fiq;SY1402;Fiq;SY140200;Sayda;C6302;0
Quneitra;SY14;Quneitra;SY1400;Al-Khashniyyeh;SY140002;Asbah;C6288;0
Quneitra;SY14;Quneitra;SY1400;Al-Khashniyyeh;SY140002;Eastern Basa - Ein Qadi;C6294;200
Quneitra;SY14;Quneitra;SY1400;Al-Khashniyyeh;SY140002;Ein Eltineh;C6289;50
Quneitra;SY14;Quneitra;SY1400;Al-Khashniyyeh;SY140002;Ein Frekha;C6658;0
Quneitra;SY14;Quneitra;SY1400;Al-Khashniyyeh;SY140002;Esheh;C6292;0
Quneitra;SY14;Quneitra;SY1400;Al-Khashniyyeh;SY140002;Ghadir Elbostan;C6293;1200
Quneitra;SY14;Quneitra;SY1400;Al-Khashniyyeh;SY140002;Hijeh;C6295;0
Quneitra;SY14;Quneitra;SY1400;Al-Khashniyyeh;SY140002;Kodneh;C6299;0
Quneitra;SY14;Quneitra;SY1400;Al-Khashniyyeh;SY140002;Maalaqa;C6298;350
Quneitra;SY14;Quneitra;SY1400;Al-Khashniyyeh;SY140002;Manshiyet Sweisa;C6301;0
Quneitra;SY14;Quneitra;SY1400;Al-Khashniyyeh;SY140002;Qarqas;C6300;0
Quneitra;SY14;Quneitra;SY1400;Al-Khashniyyeh;SY140002;Qseibeh;C6290;200
Quneitra;SY14;Quneitra;SY1400;Al-Khashniyyeh;SY140002;Rafid;C6296;850
Quneitra;SY14;Quneitra;SY1400;Al-Khashniyyeh;SY140002;Sweisa;C6291;200
Quneitra;SY14;Quneitra;SY1400;Khan Arnaba;SY140001;Hurriyeh;C6388;0
Quneitra;SY14;Quneitra;SY1400;Khan Arnaba;SY140001;Jbata Elkhashab;C6281;0
Quneitra;SY14;Quneitra;SY1400;Khan Arnaba;SY140001;Kalidiyeh;C6274;0
Quneitra;SY14;Quneitra;SY1400;Khan Arnaba;SY140001;Kom Elbasha;C6286;0
Quneitra;SY14;Quneitra;SY1400;Khan Arnaba;SY140001;Majdolieah;C6661;0
Quneitra;SY14;Quneitra;SY1400;Khan Arnaba;SY140001;Mashara;C6283;0
Quneitra;SY14;Quneitra;SY1400;Khan Arnaba;SY140001;Momtaneh;C6284;0
Quneitra;SY14;Quneitra;SY1400;Khan Arnaba;SY140001;Nabe Elsakher;C6287;0
Quneitra;SY14;Quneitra;SY1400;Khan Arnaba;SY140001;Ofania;C6282;0
Quneitra;SY14;Quneitra;SY1400;Khan Arnaba;SY140001;Tarnaja;C6271;0
Quneitra;SY14;Quneitra;SY1400;Khan Arnaba;SY140001;Um Batna;C6272;0
Quneitra;SY14;Quneitra;SY1400;Quneitra;SY140000;Bir Ajam;C6267;0
Quneitra;SY14;Quneitra;SY1400;Quneitra;SY140000;Breiqa ;C6269;0
Quneitra;SY14;Quneitra;SY1400;Quneitra;SY140000;Hameidiyyeh;C6265;0
Quneitra;SY14;Quneitra;SY1400;Quneitra;SY140000;Qahtaniyyeh;C6270;0
Quneitra;SY14;Quneitra;SY1400;Quneitra;SY140000;Quneitra;C6268;0
Quneitra;SY14;Quneitra;SY1400;Quneitra;SY140000;Rweheineh;C6264;0
Quneitra;SY14;Quneitra;SY1400;Quneitra;SY140000;Western Samadaniyeh ;C6266;0
Rural Damascus;SY03;Az-Zabdani;SY0307;Ein Elfijeh;SY030702;Deir Qanun;C2445;420
Rural Damascus;SY03;Duma;SY0302;Duma;SY030200;Duma;C2338;140
Rural Damascus;SY03;Duma;SY0302;Duma;SY030200;Shafuniyeh;C2334;16
Rural Damascus;SY03;Duma;SY0302;Harasta;SY030201;Dahiet Elasad;C2341;24
Rural Damascus;SY03;Duma;SY0302;Harasta;SY030201;Harasta;C2342;120
Rural Damascus;SY03;Duma;SY0302;Harasta;SY030201;Misraba;C2344;100
Rural Damascus;SY03;Duma;SY0302;Harasta;SY030201;Modira;C2343;92
Rural Damascus;SY03;Duma;SY0302;Sabe Byar;SY030202;Rukban;C6674;250
Rural Damascus;SY03;Rural Damascus;SY0301;Arbin;SY030106;Arbin;C2321;100
Rural Damascus;SY03;Rural Damascus;SY0301;Arbin;SY030106;Zamalka;C2320;100
Rural Damascus;SY03;Rural Damascus;SY0301;Babella;SY030102;Hosh Sahya;C2294;14
Rural Damascus;SY03;Rural Damascus;SY0301;Babella;SY030102;Kherbet Elward;C2298;21
Rural Damascus;SY03;Rural Damascus;SY0301;Babella;SY030102;Najha;C2303;14
Rural Damascus;SY03;Rural Damascus;SY0301;Babella;SY030102;Sayyeda Zeinab;C2299;31
Rural Damascus;SY03;Rural Damascus;SY0301;Babella;SY030102;Yalda;C2302;7
Rural Damascus;SY03;Rural Damascus;SY0301;Jaramana;SY030103;Jaramana;C2304;25
Rural Damascus;SY03;Rural Damascus;SY0301;Kafr Batna;SY030105;Ein Terma;C2315;100
Rural Damascus;SY03;Rural Damascus;SY0301;Kafr Batna;SY030105;Hosh Al-Ashary;C6671;40
Rural Damascus;SY03;Rural Damascus;SY0301;Kafr Batna;SY030105;Jisrein;C2317;64
Rural Damascus;SY03;Rural Damascus;SY0301;Kafr Batna;SY030105;Kafr Batna;C2319;100
Rural Damascus;SY03;Rural Damascus;SY0301;Qudsiya;SY030107;Al-Hama;C2323;80
