,event_id_cnty,day,month,year,location,latitude,longitude
432,SYR109544,15,12,2022,Mantaf,35.7784,36.6518
433,SYR109545,15,12,2022,Shaykh Sulayman,36.2761,36.9096
434,SYR109547,15,12,2022,Artawaziya,36.634,39.3098
435,SYR109572,15,12,2022,Aboush,36.7488,40.3826
436,SYR109573,15,12,2022,Jarqili Kabir,36.8576,38.0907
437,SYR109574,15,12,2022,Zur Maghar,36.8346,38.0347
438,SYR109585,15,12,2022,Tall Qarah,36.373,37.1772
439,SYR109602,15,12,2022,Sheikh Aqil,36.3118,36.9403
440,SYR109610,15,12,2022,Nahta,32.7882,36.3493
441,SYR109051,15,12,2022,Thiban,35.0114,40.5047
442,SYR109063,14,12,2022,Saraqab,35.8611,36.8061
443,SYR109098,14,12,2022,Saalu,35.1543,40.3826
444,SYR109103,14,12,2022,Sidnaya Military Prison,33.6653,36.329
445,SYR109141,14,12,2022,Tiyas - Airbase,34.5177,37.6319
446,SYR109142,14,12,2022,Damascus,33.5172,36.2767
447,SYR109278,14,12,2022,Meidan Ekbis,36.8214,36.6782
448,SYR109290,14,12,2022,Ashara,34.9174,40.5609
449,SYR109414,14,12,2022,Talbiseh,34.8427,36.7267
450,SYR109417,14,12,2022,Deir Maker,33.2333,36.0244
451,SYR109516,14,12,2022,Karak,32.6862,36.3501
452,SYR109520,14,12,2022,Busraton,36.2028,36.9104
453,SYR109540,14,12,2022,Fleifel,35.5888,36.4562
454,SYR109541,14,12,2022,Blinta,36.2294,36.8851
455,SYR109542,14,12,2022,Makbas,36.2461,36.8857
456,SYR109543,14,12,2022,Sfuhen,35.6073,36.4645
457,SYR109569,14,12,2022,Khafat Salem,36.6051,38.7611
458,SYR109570,14,12,2022,Tal Al-Laban,36.614,40.2018
459,SYR109571,14,12,2022,Ein Issa,36.3837,38.8628
460,SYR109452,14,12,2022,Al Mayadin,35.0248,40.428
461,SYR109062,13,12,2022,Saraqab,35.8611,36.8061
462,SYR109173,13,12,2022,Hamrat Balasim,35.8795,39.1974
463,SYR109447,13,12,2022,Jazaret Milaj,35.778,39.7658
464,SYR109448,13,12,2022,Al-Tuwinah,36.3329,40.3854
465,SYR109456,13,12,2022,Ankhel,33.0188,36.1273
466,SYR109477,13,12,2022,Maariya,32.7647,35.8006
467,SYR109481,13,12,2022,Eastern Ghariyeh,32.6782,36.2581
468,SYR109482,13,12,2022,Mirdash,35.4464,36.2471
469,SYR109515,13,12,2022,Homs - Jeb al-Jandali,34.7271,36.7303
470,SYR109536,13,12,2022,Fleifel,35.5888,36.4562
471,SYR109537,13,12,2022,Maaret Al Naasan,36.0351,36.8376
472,SYR109538,13,12,2022,Bara,35.686,36.5424
473,SYR109539,13,12,2022,Kafr Taal,36.1542,36.8935
474,SYR109565,13,12,2022,Abu Serra,36.4817,38.7209
475,SYR109566,13,12,2022,Tell Abiad,36.6978,38.9548
476,SYR109567,13,12,2022,Tal Al-Laban,36.614,40.2018
477,SYR109568,13,12,2022,Ein Issa,36.3837,38.8628
478,SYR109600,13,12,2022,Kafruma,35.6353,36.6331
479,SYR109601,13,12,2022,Regiment 46 - Military Base,36.1239,36.888
480,SYR110232,13,12,2022,Al Tabqa,35.8302,38.54
481,SYR110276,13,12,2022,Hajin,34.6869,40.8392
482,SYR109083,12,12,2022,Ash Shula,35.1772,39.8457
483,SYR109085,12,12,2022,Hreiji,35.3851,40.6149
484,SYR109416,12,12,2022,Da'el,32.7544,36.1311
485,SYR109476,12,12,2022,Ithariyah,35.3652,37.7886
486,SYR109480,12,12,2022,Atareb,36.1379,36.8284
487,SYR109508,12,12,2022,As-Sweida,32.7068,36.568
488,SYR109519,12,12,2022,Abu Khashab,35.9362,40.0351
489,SYR109561,12,12,2022,Ain al Arab,36.8891,38.3521
490,SYR109562,12,12,2022,Kozliyeh,36.6249,40.2253
491,SYR109563,12,12,2022,Ein Issa,36.3837,38.8628
492,SYR109564,12,12,2022,Zur Maghar,36.8346,38.0347
493,SYR109581,12,12,2022,Harbal,36.4306,37.1669
494,SYR109582,12,12,2022,Ibbin,36.4659,36.9933
495,SYR109583,12,12,2022,Sheikh Isa,36.4793,37.1467
496,SYR109584,12,12,2022,Tall Refaat,36.4726,37.0941
497,SYR109587,12,12,2022,Al Dibs,36.4594,38.7597
498,SYR109588,12,12,2022,Al Mu'allaq,36.4055,38.8461
499,SYR109589,12,12,2022,Saida,36.4024,38.8643
500,SYR109598,12,12,2022,Kabani,35.7187,36.2331
501,SYR109599,12,12,2022,Busraton,36.2028,36.9104
502,SYR109609,12,12,2022,Nahta,32.7882,36.3493
503,TUR28152,12,12,2022,Beyoglu,41.0369,28.9775
504,SYR109071,11,12,2022,Dadikh,35.802,36.7336
505,SYR109072,11,12,2022,Al-Bayda,35.7857,36.1033
506,SYR109133,11,12,2022,Atareb,36.1379,36.8284
507,SYR109162,11,12,2022,Regiment 46 - Military Base,36.1239,36.888
508,SYR109517,11,12,2022,Basira,35.158,40.4277
509,SYR109523,11,12,2022,Daret Azza,36.285,36.8511
510,SYR109524,11,12,2022,Atareb,36.1379,36.8284
511,SYR109525,11,12,2022,Bara,35.686,36.5424
512,SYR109526,11,12,2022,Fleifel,35.5888,36.4562
513,SYR109527,11,12,2022,Ftireh,35.6097,36.4853
514,SYR109528,11,12,2022,Kafr Amma,36.1409,36.8735
515,SYR109529,11,12,2022,Kafr Taal,36.1542,36.8935
516,SYR109530,11,12,2022,Kansafra,35.6599,36.4849
517,SYR109531,11,12,2022,Sfuhen,35.6073,36.4645
518,SYR109532,11,12,2022,Taqad,36.1987,36.8698
519,SYR109533,11,12,2022,Kabani,35.7187,36.2331
520,SYR109534,11,12,2022,Al-Sirmaniyah,35.7225,36.2781
521,SYR109535,11,12,2022,Qarqur,35.7432,36.3211
522,SYR109557,11,12,2022,Kozliyeh,36.6249,40.2253
523,SYR109558,11,12,2022,Tal Al-Laban,36.614,40.2018
524,SYR109559,11,12,2022,Ein Issa,36.3837,38.8628
525,SYR109560,11,12,2022,Saida,36.4024,38.8643
526,SYR109576,11,12,2022,Tall Refaat,36.4726,37.0941
527,SYR109597,11,12,2022,Busraton,36.2028,36.9104
528,SYR109606,11,12,2022,As-Sweida,32.7068,36.568
529,SYR109608,11,12,2022,Selwa,36.3082,36.7572
530,SYR109067,11,12,2022,Zir,35.1248,40.4346
531,SYR109454,11,12,2022,Ein Issa,36.3837,38.8628
532,SYR109156,11,12,2022,Urum al-Sughra,36.1333,36.9
533,SYR109106,10,12,2022,Ar-Ra'ee,36.6125,37.4464
534,SYR109134,10,12,2022,Afrin,36.5111,36.8655
535,SYR109157,10,12,2022,Al-Bukamal,34.4546,40.9116
536,SYR109273,10,12,2022,Raju,36.677,36.6645
537,SYR109275,10,12,2022,Homs,34.73,36.7197
538,SYR109280,10,12,2022,Zakiyeh,33.3341,36.1588
539,SYR109400,10,12,2022,Shiheil,35.092,40.4543
540,SYR109426,10,12,2022,Mzeireb,32.7068,36.0267
541,SYR109457,10,12,2022,Namar,33.0229,36.0266
542,SYR109478,10,12,2022,As-Sweida,32.7068,36.568
543,SYR109507,10,12,2022,Ar-Raqqa,35.9428,39.0519
544,SYR109522,10,12,2022,Kansafra,35.6599,36.4849
545,SYR109546,10,12,2022,Samouqa,36.4474,37.2359
546,SYR109548,10,12,2022,Jayshan,36.8069,38.5552
547,SYR109549,10,12,2022,Marj Ismail,36.8769,38.4475
548,SYR109550,10,12,2022,Solan,36.7373,38.6077
549,SYR109551,10,12,2022,Tell Abiad,36.6978,38.9548
550,SYR109552,10,12,2022,Al-Khaldiyah,36.4183,38.8101
551,SYR109553,10,12,2022,Kozliyeh,36.6249,40.2253
552,SYR109554,10,12,2022,Tal Al-Laban,36.614,40.2018
553,SYR109555,10,12,2022,Tawileh,36.6509,40.2713
554,SYR109556,10,12,2022,Ein Issa,36.3837,38.8628
555,SYR109579,10,12,2022,Deir Jamal,36.4456,37.0279
556,SYR109580,10,12,2022,Tall Refaat,36.4726,37.0941
557,SYR109605,10,12,2022,As-Sweida,32.7068,36.568
558,SYR109455,10,12,2022,Aqibah,36.437,36.968
559,SYR108820,9,12,2022,Qasabi,35.7333,39.7667
560,SYR108863,9,12,2022,Sarghaya,33.8111,36.157
561,SYR108883,9,12,2022,Harbal,36.4306,37.1669
562,SYR108902,9,12,2022,Bara,35.686,36.5424
563,SYR108903,9,12,2022,Fleifel,35.5888,36.4562
564,SYR108904,9,12,2022,Ftireh,35.6097,36.4853
565,SYR108905,9,12,2022,Kabani,35.7187,36.2331
566,SYR108906,9,12,2022,Kafr Amma,36.1409,36.8735
567,SYR108907,9,12,2022,Kafr Noran,36.078,36.8322
568,SYR108908,9,12,2022,Sfuhen,35.6073,36.4645
569,SYR108938,9,12,2022,Jarqili Kabir,36.8576,38.0907
570,SYR108939,9,12,2022,Lower Shyookh,36.7506,38.0768
571,SYR108940,9,12,2022,Tal Al-Laban,36.614,40.2018
572,SYR108941,9,12,2022,Tal Jammeh,36.6645,40.3466
573,SYR108942,9,12,2022,Zur Maghar,36.8346,38.0347
574,SYR108996,9,12,2022,Tell Abiad,36.6978,38.9548
575,SYR109036,9,12,2022,Talbiseh,34.8427,36.7267
576,SYR109038,9,12,2022,Hole Camp,36.3768,41.1333
577,SYR108816,9,12,2022,Bishri Mountain - Deir-ez-Zor,35.4048,39.4884
578,SYR109031,9,12,2022,Nawa,32.8882,36.041
579,SYR109035,9,12,2022,Al-Bardakli,36.2131,36.732
580,SYR109087,9,12,2022,Zir,35.1248,40.4346
581,SYR109129,9,12,2022,Afrin,36.5111,36.8655
582,SYR109176,9,12,2022,Afrin,36.5111,36.8655
583,SYR109269,9,12,2022,Al Bab,36.3697,37.5149
584,SYR109420,9,12,2022,Talbiseh,34.8427,36.7267
585,SYR112942,9,12,2022,Al-Hasakeh,36.5054,40.7429
586,TUR28088,8,12,2022,Baglar,37.9206,40.1986
587,SYR108801,8,12,2022,Al-Hasakeh - Ghoweran,36.4868,40.7582
588,SYR108805,8,12,2022,Ara,32.6172,36.5314
589,SYR108818,8,12,2022,Al Tufahiya,35.7806,35.992
590,SYR108834,8,12,2022,Jasmi,35.5194,40.6883
591,SYR108837,8,12,2022,Zghir Shamiyeh,35.4799,39.9863
592,SYR108876,8,12,2022,Al-Rasafah,35.6288,38.7581
593,SYR108878,8,12,2022,Tal Shihab,32.6892,35.9845
594,SYR108901,8,12,2022,Bara,35.686,36.5424
595,SYR108909,8,12,2022,Jarqili Kabir,36.8576,38.0907
596,SYR108913,8,12,2022,Ain al Arab,36.8891,38.3521
597,SYR108914,8,12,2022,Ain al Arab,36.8891,38.3521
598,SYR108915,8,12,2022,Jayshan,36.8069,38.5552
599,SYR108916,8,12,2022,Kharab Nas,36.83,38.5522
600,SYR108936,8,12,2022,Lower Shyookh,36.7506,38.0768
601,SYR108937,8,12,2022,Zur Maghar,36.8346,38.0347
602,SYR108956,8,12,2022,Bene,36.4601,36.9998
603,SYR108957,8,12,2022,Kashtaar,36.4875,37.0157
604,SYR108958,8,12,2022,Mayasa,36.397,36.9461
605,SYR108959,8,12,2022,Zernait,36.4035,36.9538
606,SYR108978,8,12,2022,Al Dibs,36.4594,38.7597
607,SYR108979,8,12,2022,Al-Khaldiyah,36.4183,38.8101
608,SYR108980,8,12,2022,Hoshan,36.4841,38.6861
609,SYR108981,8,12,2022,Suluk,36.5967,39.1264
610,SYR108982,8,12,2022,Tal Al-Laban,36.614,40.2018
611,SYR108983,8,12,2022,Umm Al-Khair,36.6301,40.2581
612,SYR108992,8,12,2022,Abu Rasin,36.8465,40.3284
613,SYR108993,8,12,2022,Eastern Tall Ward,36.7975,40.3465
614,SYR108994,8,12,2022,Kherbet Al Sha'er,36.7799,40.3509
615,SYR108995,8,12,2022,Rubay'at,36.8196,40.3354
616,SYR109000,8,12,2022,Atareb,36.1379,36.8284
617,SYR109001,8,12,2022,Regiment 46 - Military Base,36.1239,36.888
618,SYR109002,8,12,2022,Sheikh Aqeel,36.3692,37.5063
619,SYR109010,8,12,2022,Zir,35.1248,40.4346
620,SYR109026,8,12,2022,Sheikh Saed,32.8375,36.0359
621,SYR108824,8,12,2022,Dashishah,36.0436,41.1644
622,SYR108829,8,12,2022,Markada,35.759,40.7677
623,SYR108872,8,12,2022,Qarqur,35.7432,36.3211
624,SYR109136,8,12,2022,Afrin,36.5111,36.8655
625,SYR109177,8,12,2022,Ma'btali,36.5633,36.7368
626,SYR108808,8,12,2022,Ein Issa,36.3837,38.8628
627,TUR28074,7,12,2022,Fatih,41.0225,28.9408
628,SYR108815,7,12,2022,Al-Rasafah,35.6288,38.7581
629,SYR108828,7,12,2022,Darnaj,34.9184,40.5816
630,SYR108865,7,12,2022,Maaraba,32.5459,36.4257
631,SYR108881,7,12,2022,Dar Al-Kabira,35.6068,36.5168
632,SYR108899,7,12,2022,Fleifel,35.5888,36.4562
633,SYR108900,7,12,2022,Sfuhen,35.6073,36.4645
634,SYR108917,7,12,2022,Ain al Arab,36.8891,38.3521
635,SYR108918,7,12,2022,Zur Maghar,36.8346,38.0347
636,SYR108954,7,12,2022,Tall Sha'eer,36.7755,37.9499
637,SYR108955,7,12,2022,Tell Abiad,36.6978,38.9548
638,SYR108976,7,12,2022,Abu Rasin,36.8465,40.3284
639,SYR108977,7,12,2022,Kozliyeh,36.6249,40.2253
640,SYR108991,7,12,2022,Tawileh,36.6509,40.2713
641,SYR108998,7,12,2022,Busraton,36.2028,36.9104
642,SYR108999,7,12,2022,Regiment 46 - Military Base,36.1239,36.888
643,SYR109018,7,12,2022,Enab,36.5191,36.9543
644,SYR109019,7,12,2022,Maraanaz,36.5511,37.0187
645,SYR109020,7,12,2022,Mare',36.4827,37.1965
646,SYR109023,7,12,2022,Harbal,36.4306,37.1669
647,SYR108811,7,12,2022,Sokhneh,34.8832,38.87
648,SYR108817,7,12,2022,Al Ghab Plain,35.5604,36.3442
649,SYR109034,7,12,2022,Lahitha,32.9933,36.5832
650,SYR109279,7,12,2022,Sari Ushaghi,36.5928,36.6769
651,SYR108798,6,12,2022,Maadan,35.7552,39.6075
652,SYR108804,6,12,2022,Sahwa,32.5978,36.3667
653,SYR108806,6,12,2022,Menbij,36.5258,37.951
654,SYR108813,6,12,2022,Tadaf,36.3479,37.5294
655,SYR108823,6,12,2022,Mu'ayjel,35.5794,40.7196
656,SYR108833,6,12,2022,Hreiji,35.3851,40.6149
657,SYR108864,6,12,2022,Tassil,32.8355,35.9718
658,SYR108875,6,12,2022,Qarfa,32.8153,36.1985
659,SYR108886,6,12,2022,Kuwait Al Rahma Camp,36.4814,36.9068
660,SYR108895,6,12,2022,Banin,35.7097,36.6401
661,SYR108896,6,12,2022,Fleifel,35.5888,36.4562
662,SYR108897,6,12,2022,Ftireh,35.6097,36.4853
663,SYR108898,6,12,2022,Kafr Noran,36.078,36.8322
664,SYR108929,6,12,2022,Al Mu'allaq,36.4055,38.8461
665,SYR108930,6,12,2022,Ein Issa,36.3837,38.8628
666,SYR108931,6,12,2022,Jadida,36.4029,38.8318
667,SYR108932,6,12,2022,Kozliyeh,36.6249,40.2253
668,SYR108933,6,12,2022,Saida,36.4024,38.8643
669,SYR108934,6,12,2022,Tal Al-Laban,36.614,40.2018
670,SYR108935,6,12,2022,Tell Abiad,36.6978,38.9548
671,SYR108952,6,12,2022,Deir Jamal,36.4456,37.0279
672,SYR108953,6,12,2022,Jamus Wiran,36.5691,37.7786
673,SYR108984,6,12,2022,Rubay'at,36.8196,40.3354
674,SYR108986,6,12,2022,Abu Rasin,36.8465,40.3284
675,SYR108987,6,12,2022,Eastern Tall Ward,36.7975,40.3465
676,SYR108988,6,12,2022,Kherbet Al Sha'er,36.7799,40.3509
677,SYR109003,6,12,2022,Aniq El Hawa,36.7786,40.3099
678,SYR109004,6,12,2022,Daoudiyeh,36.8135,40.27
679,SYR109005,6,12,2022,Kafr Janna,36.5841,36.9497
680,SYR109009,6,12,2022,Al-Hessan,35.4025,40.1192
681,SYR109011,6,12,2022,Zir,35.1248,40.4346
682,SYR109012,6,12,2022,Um Adae Ajami,36.4123,37.6586
683,SYR109015,6,12,2022,Kabani,35.7187,36.2331
684,SYR109017,6,12,2022,Hazwan,36.4093,37.4041
685,SYR109025,6,12,2022,Dar'a - Bahar,32.6026,36.1027
686,SYR109027,6,12,2022,Hole Camp,36.3768,41.1333
687,SYR108880,6,12,2022,Al Burayj,35.6355,36.5311
688,SYR108803,5,12,2022,Division 17,35.9909,39.0252
689,SYR108814,5,12,2022,Al Tabqa - Airbase,35.7591,38.5706
690,SYR108819,5,12,2022,Hreiji,35.3851,40.6149
691,SYR108826,5,12,2022,Momtaneh,33.1076,35.9233
692,SYR108827,5,12,2022,Jiah,35.4086,40.164
693,SYR108874,5,12,2022,Al-Arbain,36.638,40.2268
694,SYR108884,5,12,2022,Dabiq,36.5369,37.2685
695,SYR108892,5,12,2022,Balyun,35.6957,36.5084
696,SYR108893,5,12,2022,Bara,35.686,36.5424
697,SYR108894,5,12,2022,Fleifel,35.5888,36.4562
698,SYR108926,5,12,2022,Ain al Arab,36.8891,38.3521
699,SYR108927,5,12,2022,Solan,36.7373,38.6077
700,SYR108928,5,12,2022,Tal Tamer,36.6534,40.3718
701,SYR108945,5,12,2022,Harbal,36.4306,37.1669
702,SYR108946,5,12,2022,Hsajek,36.3951,37.2456
703,SYR108947,5,12,2022,Qulsuruj,36.4175,37.2612
704,SYR108948,5,12,2022,Sad Al-Shahba,36.4137,37.2854
705,SYR108949,5,12,2022,Sheikh Isa,36.4793,37.1467
706,SYR108950,5,12,2022,Tal Madeeq,36.4094,37.2846
707,SYR108951,5,12,2022,Tall Refaat,36.4726,37.0941
708,SYR108969,5,12,2022,Abu Serra,36.4817,38.7209
709,SYR108970,5,12,2022,Al Mu'allaq,36.4055,38.8461
710,SYR108971,5,12,2022,Ein Issa,36.3837,38.8628
711,SYR108972,5,12,2022,Jadida,36.4029,38.8318
712,SYR108973,5,12,2022,Kor Hassan,36.5758,38.7569
713,SYR108974,5,12,2022,Saida,36.4024,38.8643
714,SYR108975,5,12,2022,Tell Abiad,36.6978,38.9548
715,SYR109008,5,12,2022,al-Fudayn,35.2151,40.338
716,SYR109013,5,12,2022,Ein Daqneh,36.5248,37.0776
717,SYR109014,5,12,2022,Kaljibrin,36.5361,37.1175
718,SYR109016,5,12,2022,Maraanaz,36.5511,37.0187
719,SYR109021,5,12,2022,Tadaf,36.3479,37.5294
720,SYR109033,5,12,2022,Basira,35.158,40.4277
721,SYR109047,5,12,2022,A'rima,36.4723,37.7229
722,SYR109048,5,12,2022,Quamishli,37.0447,41.2262
723,SYR109039,5,12,2022,Kafr Janna,36.5841,36.9497
724,SYR109301,5,12,2022,Al-Arbain,36.638,40.2268
725,SYR108797,4,12,2022,Azaz,36.5849,37.0432
726,SYR108800,4,12,2022,Tal Tamer,36.6534,40.3718
727,SYR108812,4,12,2022,Masrab,35.5044,39.9405
728,SYR108822,4,12,2022,Al-Koum,35.1895,38.8528
729,SYR108835,4,12,2022,Sidnaya Military Prison,33.6653,36.329
730,SYR108836,4,12,2022,Ras al-Ain,36.8494,40.0747
731,SYR108871,4,12,2022,Qirata,36.6495,38.0549
732,SYR108882,4,12,2022,Tall Refaat,36.4726,37.0941
733,SYR108885,4,12,2022,Azaz,36.5849,37.0432
734,SYR108889,4,12,2022,Atareb,36.1379,36.8284
735,SYR108890,4,12,2022,Fleifel,35.5888,36.4562
736,SYR108891,4,12,2022,Kafr Amma,36.1409,36.8735
737,SYR108910,4,12,2022,Tall Refaat,36.4726,37.0941
738,SYR108912,4,12,2022,Sheikh Isa,36.4793,37.1467
739,SYR108923,4,12,2022,Abu Rasin,36.8465,40.3284
740,SYR108924,4,12,2022,Tal Al-Laban,36.614,40.2018
741,SYR108925,4,12,2022,Umm Al-Kayf,36.6757,40.3206
742,SYR108943,4,12,2022,Haram Shaykhu,37.0491,41.092
743,SYR108944,4,12,2022,Qahtaniyyah,37.0284,41.5473
744,SYR109006,4,12,2022,Kaljibrin,36.5361,37.1175
745,SYR109007,4,12,2022,Qabasin,36.4337,37.5663
746,SYR109024,4,12,2022,Umm Al-Kayf,36.6757,40.3206
747,SYR109029,4,12,2022,Al Bab,36.3697,37.5149
748,SYR109030,4,12,2022,Jarablus,36.8145,38.0099
749,SYR109032,4,12,2022,Da'el,32.7544,36.1311
750,SYR109037,4,12,2022,As-Sanamayn,33.0711,36.1833
751,SYR109172,4,12,2022,Abu Khashab,35.9362,40.0351
752,SYR108809,4,12,2022,Al-Koum,35.1895,38.8528
753,TUR28029,3,12,2022,Yenisehir,37.9215,40.241
754,TUR28036,3,12,2022,Cigli,38.508,27.0554
755,SYR108799,3,12,2022,Tal Samn,36.2287,38.9726
756,SYR108802,3,12,2022,Tal Hmis,36.7561,41.3975
757,SYR108821,3,12,2022,Maarrata,36.4995,36.7997
758,SYR108825,3,12,2022,Al Bab,36.3697,37.5149
759,SYR108862,3,12,2022,Shahba,32.8545,36.627
760,SYR108870,3,12,2022,Majdaliya,35.8345,36.6775
761,SYR108873,3,12,2022,Mjeibreh,36.8092,40.1912
762,SYR108877,3,12,2022,Karama,35.8699,39.2813
763,SYR108879,3,12,2022,Atareb,36.1379,36.8284
764,SYR108887,3,12,2022,Bara,35.686,36.5424
765,SYR108888,3,12,2022,Kafr Amma,36.1409,36.8735
766,SYR108911,3,12,2022,Jayshan,36.8069,38.5552
767,SYR108919,3,12,2022,Aytawiran Tahtani,36.7722,38.5782
768,SYR108920,3,12,2022,Kozliyeh,36.6249,40.2253
769,SYR108921,3,12,2022,Solan,36.7373,38.6077
770,SYR108922,3,12,2022,Tal Al-Laban,36.614,40.2018
771,SYR108960,3,12,2022,Abdi Koy,36.6869,38.7805
772,SYR108961,3,12,2022,Al Mu'allaq,36.4055,38.8461
773,SYR108962,3,12,2022,Bir Arab,36.6554,38.7145
774,SYR108963,3,12,2022,Ein Issa,36.3837,38.8628
775,SYR108964,3,12,2022,Jadida,36.4029,38.8318
776,SYR108965,3,12,2022,Kobarlik,36.6787,38.7502
777,SYR108966,3,12,2022,Qazali,36.6251,38.7544
778,SYR108967,3,12,2022,Saida,36.4024,38.8643
779,SYR108968,3,12,2022,Tell Abiad,36.6978,38.9548
780,SYR108985,3,12,2022,Tall Tawil,36.663,40.2836
781,SYR108997,3,12,2022,Salma,35.688,36.1396
782,SYR109022,3,12,2022,Deir-ez-Zor - Al-Joura-Al-Thawra,35.3475,40.1197
783,SYR109046,3,12,2022,Jabal al-Zawiya,35.7197,36.5418
784,SYR108807,3,12,2022,Kabani,35.7187,36.2331
785,SYR108810,3,12,2022,Sanjaq Sheikh,36.9852,40.93
786,TUR28007,2,12,2022,Guclukonak,37.4696,41.9059
787,SYR108535,2,12,2022,Ras al-Ain,36.8494,40.0747
788,SYR108536,2,12,2022,Ar-Raqqa,35.9428,39.0519
789,SYR108557,2,12,2022,Talbiseh,34.8427,36.7267
790,SYR108593,2,12,2022,Bara,35.686,36.5424
791,SYR108594,2,12,2022,Ftireh,35.6097,36.4853
792,SYR108595,2,12,2022,Sfuhen,35.6073,36.4645
793,SYR108600,2,12,2022,Al Ziyarah,36.853,38.0347
794,SYR108601,2,12,2022,Ein Issa,36.3837,38.8628
795,SYR108602,2,12,2022,Seftek,36.9091,38.2213
796,SYR108603,2,12,2022,Zur Maghar,36.8346,38.0347
797,SYR108631,2,12,2022,Kozliyeh,36.6249,40.2253
798,SYR108725,2,12,2022,Abu Serra,36.4817,38.7209
799,SYR108726,2,12,2022,Al Mu'allaq,36.4055,38.8461
800,SYR108727,2,12,2022,Ein Issa,36.3837,38.8628
801,SYR108728,2,12,2022,Kor Hassan,36.5758,38.7569
802,SYR108729,2,12,2022,Saida,36.4024,38.8643
803,SYR108730,2,12,2022,Tell Abiad,36.6978,38.9548
804,SYR108775,2,12,2022,Zamlah,35.4791,38.8871
805,SYR108740,2,12,2022,Beit Arra,32.7583,35.8433
806,SYR108750,2,12,2022,Jneineh,35.3665,40.1196
807,SYR108989,2,12,2022,Abu Rasin,36.8465,40.3284
808,SYR108990,2,12,2022,Dada Abdal,36.8908,40.3375
809,SYR108565,2,12,2022,Obein,35.6382,36.1212
810,SYR110153,2,12,2022,Tadmor,34.5656,38.2877
811,SYR108488,2,12,2022,Afrin,36.5111,36.8655
812,SYR108489,2,12,2022,Mare',36.4827,37.1965
813,SYR108490,2,12,2022,Turandah,36.496,36.8815
814,SYR108501,2,12,2022,Ein Issa,36.3837,38.8628
815,SYR108556,2,12,2022,Breiha,35.1745,40.4372
816,SYR108746,2,12,2022,Tiba,32.5637,36.2435
817,TUR28021,1,12,2022,Ayranci,39.9013,32.8491
818,SYR108477,1,12,2022,Al Mayadin,35.0248,40.428
819,SYR108487,1,12,2022,Menbij,36.5258,37.951
820,SYR108513,1,12,2022,Tadmor,34.5656,38.2877
821,SYR108519,1,12,2022,Atareb,36.1379,36.8284
822,SYR108566,1,12,2022,Bara,35.686,36.5424
823,SYR108587,1,12,2022,Afes,35.9064,36.8045
824,SYR108588,1,12,2022,Fleifel,35.5888,36.4562
825,SYR108589,1,12,2022,Ftireh,35.6097,36.4853
826,SYR108590,1,12,2022,Kabani,35.7187,36.2331
827,SYR108591,1,12,2022,Nayrab,35.8692,36.7183
828,SYR108592,1,12,2022,Sfuhen,35.6073,36.4645
829,SYR108620,1,12,2022,Abu Rasin,36.8465,40.3284
830,SYR108621,1,12,2022,Ain al Arab,36.8891,38.3521
831,SYR108622,1,12,2022,Dada Abdal,36.8908,40.3375
832,SYR108623,1,12,2022,Eastern Tall Ward,36.7975,40.3465
833,SYR108624,1,12,2022,Jarqili Kabir,36.8576,38.0907
834,SYR108625,1,12,2022,Kozliyeh,36.6249,40.2253
835,SYR108626,1,12,2022,Lower Shyookh,36.7506,38.0768
836,SYR108627,1,12,2022,Rubay'at,36.8196,40.3354
837,SYR108628,1,12,2022,Tall Sha'eer,36.7755,37.9499
838,SYR108629,1,12,2022,Um Harmala,36.6589,40.0062
839,SYR108630,1,12,2022,Zur Maghar,36.8346,38.0347
840,SYR108698,1,12,2022,Tawileh,36.6509,40.2713
841,SYR108720,1,12,2022,Al Mu'allaq,36.4055,38.8461
842,SYR108721,1,12,2022,Ein Issa,36.3837,38.8628
843,SYR108722,1,12,2022,Ein Issa,36.3837,38.8628
844,SYR108723,1,12,2022,Ein Issa,36.3837,38.8628
845,SYR108724,1,12,2022,Saida,36.4024,38.8643
846,SYR108742,1,12,2022,Jomleh,32.8047,35.8566
847,SYR108743,1,12,2022,Mzeireb,32.7068,36.0267
848,SYR108744,1,12,2022,Homs,34.73,36.7197
849,SYR108749,1,12,2022,Shiheil,35.092,40.4543
850,SYR108777,1,12,2022,Menbij,36.5258,37.951
851,SYR108791,1,12,2022,Tell Abiad,36.6978,38.9548
852,SYR108504,1,12,2022,Regiment 46 - Military Base,36.1239,36.888
853,SYR108765,1,12,2022,Quamishli,37.0447,41.2262
854,SYR109604,1,12,2022,Ein Issa,36.3837,38.8628
855,SYR108492,1,12,2022,Solan,36.7373,38.6077
856,SYR108476,30,11,2022,Al-Bukamal,34.4546,40.9116
857,SYR108486,30,11,2022,Division 17,35.9909,39.0252
858,SYR108508,30,11,2022,Sbeikhan,34.8503,40.5991
859,SYR108517,30,11,2022,Tadaf,36.3479,37.5294
860,SYR108523,30,11,2022,Zur Maghar,36.8346,38.0347
861,SYR108533,30,11,2022,Sidnaya Military Prison,33.6653,36.329
862,SYR108586,30,11,2022,Bara,35.686,36.5424
863,SYR108615,30,11,2022,Abu Rasin,36.8465,40.3284
864,SYR108616,30,11,2022,Aytawiran Tahtani,36.7722,38.5782
865,SYR108617,30,11,2022,Azaz,36.5849,37.0432
866,SYR108618,30,11,2022,Rubay'at,36.8196,40.3354
